key_hash,config_name,config_path,model,operation,batch_size,seq,tp,dp,pp,sp,cp,physical_topology,num_gpus,logical_topology,wall_time,gpu_time,comm_time,overlap,compute_util,memory_util,status,created_at
5e8853a0a280a8564ec4b68dad4aff0c312190b690547379a5827d906e768f54,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_baseline_fwd_block2x2_bs1_sl262144,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_baseline_fwd_block2x2_bs1_sl262144.json,onering,qwen_gqa_baseline_fwd_block2x2,1,262144,16,,,,,80t,mesh2d,4x4,31790,13550,18240,,53.571,52.623,SUCCESS,2026-03-10 22:23:34
0ba368a51e25106bf2f268f6eed93c89e6c0c6a8c2eab3ae6194ed05426099e8,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_baseline_fwd_block2x2_bs1_sl524288,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_baseline_fwd_block2x2_bs1_sl524288.json,onering,qwen_gqa_baseline_fwd_block2x2,1,524288,16,,,,,80t,mesh2d,4x4,45210,26970,18240,,53.349,52.873,SUCCESS,2026-03-10 22:23:35
4965018726ccee0a97c5a518e2e9502f53062e7ff0acc2099f4a2514c7b1d91c,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_hmp_fwd_block2x2_bs1_sl1048576,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_hmp_fwd_block2x2_bs1_sl1048576.json,onering,qwen_gqa_hmp_fwd_block2x2,1,1048576,16,,,,,80t,mesh2d,4x4,53972,53972,,,53.373,52.848,SUCCESS,2026-03-10 22:23:35
94b59404366e08a7c8ba8f55d3b997618e3eae44d08acac6cae3831f192af3a3,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_hmp_fwd_block2x2_bs1_sl131072,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_hmp_fwd_block2x2_bs1_sl131072.json,onering,qwen_gqa_hmp_fwd_block2x2,1,131072,16,,,,,80t,mesh2d,4x4,6996,6996,,,55.036,50.984,SUCCESS,2026-03-10 22:23:35
dd9634d12ca9a12a5bc485e1590ab14ae3c43992fb1902837765cd2a5a74a2dc,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_hmp_fwd_block2x2_bs1_sl262144,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_hmp_fwd_block2x2_bs1_sl262144.json,onering,qwen_gqa_hmp_fwd_block2x2,1,262144,16,,,,,80t,mesh2d,4x4,13708,13708,,,54.1,52.032,SUCCESS,2026-03-10 22:23:35
f0e52caaca0a41eb5f230265855fe5b0b9360280b7f2286830af333df96a751b,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_hmp_fwd_block2x2_bs1_sl524288,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_hmp_fwd_block2x2_bs1_sl524288.json,onering,qwen_gqa_hmp_fwd_block2x2,1,524288,16,,,,,80t,mesh2d,4x4,27128,27128,,,53.618,52.573,SUCCESS,2026-03-10 22:23:35
23a0c02646f8c2d40b462e7cc88e16a2ed643f7e1a30ed09568676e65ddc7a02,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_tp16_fwd_bs1_sl1048576,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_tp16_fwd_bs1_sl1048576.json,onering,qwen_gqa_tp16_fwd,1,1048576,16,,,,,80t,mesh2d,4x4,93504,53794,39710,,53.22,62.375,SUCCESS,2026-03-10 22:25:09
b21b5501436d9257ea49dfdda8fe611c5db0f33a84581ddfb7130b7fac3cb7a7,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_tp16_fwd_bs1_sl131072,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_tp16_fwd_bs1_sl131072.json,onering,qwen_gqa_tp16_fwd,1,131072,16,,,,,80t,mesh2d,4x4,32129,6818,25311,,53.873,61.513,SUCCESS,2026-03-10 22:25:10
e5b86789cde715b006d4a3db166b58debdbe036d69fa0f50dd7c548c4b044293,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_tp16_fwd_bs1_sl262144,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_tp16_fwd_bs1_sl262144.json,onering,qwen_gqa_tp16_fwd,1,262144,16,,,,,80t,mesh2d,4x4,40872,13530,27342,,53.502,62.002,SUCCESS,2026-03-10 22:25:11
6aaa7f5c71c7f6da02c7113490762abc8f96e00831726080107318bc8b752d8f,tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_tp16_fwd_bs1_sl524288,/home/haotian/waferchip/mesh2D/astra_sim_picasso/examples/run_scripts/analytical/congestion_aware/configs/gqa_b1_80t_seq_scaling/tp16_hbm4_80t_mesh2d_4x4_onering_qwen_gqa_tp16_fwd_bs1_sl524288.json,onering,qwen_gqa_tp16_fwd,1,524288,16,,,,,80t,mesh2d,4x4,58427,26950,31477,,53.314,62.25,SUCCESS,2026-03-10 22:25:13
